Price;Beds;Baths;Sq Ft;State;Street;City;Zip;Lot Size;Garage Spots;Walkability
649000.0;4.0;3.0;3698.0;;1007 E 150 S; Springville;UT 84663;;;
394000.0;3.0;1.0;1212.0;;934 S Main St; Springville;UT 84663;;;
469990.0;3.0;3.5;2302.0;;26 S Starlight Ln #430; Mapleton;UT 84664;;;
409000.0;3.0;2.5;1540.0;;83 E 750 S #05; Springville;UT 84663;;;
419000.0;3.0;2.5;1550.0;;75 E 750 S #04; Springville;UT 84663;;;
485000.0;3.0;2.0;1717.0;;440 E 900 S; Springville;UT 84663;;;
625000.0;4.0;3.0;3028.0;;893 N 400 E; Springville;UT 84663;;;
89900.0;2.0;1.0;870.0;;1525 S 400 E; Springville;UT 84663;;;
479990.0;4.0;3.5;2304.0;;22 S Starlight Ln; Mapleton;UT 84664;;;
479000.0;3.0;2.5;1456.0;;1263 W 1300 S #64; Springville;UT 84663;;;
514990.0;5.0;3.5;2615.0;;Abigail Plan; Mapleton;UT 84664;;;
509990.0;4.0;3.5;2827.0;;Cornelia Plan; Mapleton;UT 84664;;;
275000.0;2.0;2.0;1074.0;;474 S 2550 W #2; Springville;UT 84663;;;
600000.0;5.0;2.0;2960.0;;2352 Dalton Dr; Springville;UT 84663;;;
500000.0;2.0;2.0;1570.0;;317 S 450 W Unit B; Springville;UT 84663;2,178 sq ft lot;2 garage spots;
950000.0;3.0;1.0;1813.0;;231 N 100 W; Springville;UT 84663;0.35 acre lot;2 garage spots;Somewhat walkable
599000.0;4.0;2.5;2570.0;;593 W 250 N; Springville;UT 84663;8,276 sq ft lot;2 garage spots;Car-dependent
276900.0;2.0;1.0;886.0;;2485 W 450 S #4; Springville;UT 84663;;;
449900.0;4.0;2.5;1588.0;;844 W 600 S Lot 6; Springville;UT 84663;;;
599500.0;4.0;3.0;2228.0;;99 N 650 W; Springville;UT 84663;;;
439900.0;4.0;2.5;1588.0;;852 W 600 S Lot 5; Springville;UT 84663;;;
899000.0;8.0;4.0;3330.0;;465 E 535 S Unit 1-4; Springville;UT 84663;;;
609990.0;3.0;2.5;2661.0;;466 N Haven Dr; Mapleton;UT 84664;;;
650000.0;6.0;4.0;3400.0;;1553 E 300 S; Springville;UT 84663;;;
625000.0;2.0;2.0;1829.0;;531 N Legend Way Unit D; Mapleton;UT 84664;;;
599000.0;2.0;2.0;1753.0;;531 N Legend Way Unit B; Mapleton;UT 84664;;;
899900.0;5.0;3.0;2780.0;;292 E Winchester S; Springville;UT 84663;;;
690000.0;2.0;2.0;2094.0;;Bianca Plan; Mapleton;UT 84664;;;
775000.0;3.0;2.0;2151.0;;2497 W Aurora Ave #314; Mapleton;UT 84664;;;
590000.0;2.0;2.0;1894.0;;Adelaide Plan; Mapleton;UT 84664;;;
815000.0;3.0;4.0;2575.0;;Fairmount Plan; Mapleton;UT 84664;;;
725000.0;2.0;2.0;2058.0;;2081 S Legend Way #521; Mapleton;UT 84664;;;
725000.0;3.0;2.0;1596.0;;Balboa Plan; Mapleton;UT 84664;;;
575000.0;2.0;2.0;1829.0;;Alfonso Plan; Mapleton;UT 84664;;;
899000.0;5.0;4.0;4262.0;;2239 W Fortune Ln #447; Mapleton;UT 84664;;;
620000.0;2.0;2.0;1766.0;;Francesca Plan; Mapleton;UT 84664;;;
579000.0;2.0;2.0;1753.0;;Amelia Plan; Mapleton;UT 84664;;;
850000.0;4.0;3.5;2825.0;;Kensington Plan; Mapleton;UT 84664;;;
585000.0;2.0;2.0;1923.0;;Alberto Plan; Mapleton;UT 84664;;;
820000.0;3.0;2.0;2151.0;;Chatsworth Plan; Mapleton;UT 84664;;;
690000.0;3.0;2.0;2058.0;;Charles Plan; Mapleton;UT 84664;;;
825000.0;4.0;3.0;2707.0;;Liberty Plan; Mapleton;UT 84664;;;
640000.0;2.0;2.0;1836.0;;Isabella Plan; Mapleton;UT 84664;;;
890000.0;3.0;3.5;2575.0;;2451 W Aurora Ave #288; Mapleton;UT 84664;;;
279900.0;1.0;1.0;959.0;;2480 W 450 S #5; Springville;UT 84663;;;
653057.9816291999;3.625766871165644;2.776073619631902;2883.509202453988;;Homes Available Soon Plan; Spanish Fork;UT 84660;;;
865000.0;7.0;4.0;3100.0;;1783 Spring Oaks Dr; Springville;UT 84663;;;
448679.0;3.0;2.5;1706.0;;879 W Hobble Creek Ct; Springville;UT 84663;;2 garage spots;Car-dependent
650000.0;1.0;1.0;1218.0;;3949 S Hobble Creek Ln; Springville;UT 84663;0.37 acre lot;;Car-dependent
500000.0;4.0;3.0;2375.0;;1184 S 1190 E; Springville;UT 84663;0.24 acre lot;2 garage spots;Car-dependent
479990.0;4.0;3.5;2304.0;;Olivia Plan; Mapleton;UT 84664;;2 garage spots;Car-dependent
469990.0;3.0;3.5;2302.0;;Grace Plan; Mapleton;UT 84664;;;
1024900.0;4.0;3.5;3846.0;;2458 W Aurora Ave S #287; Mapleton;UT 84664;;;
445652.0;3.0;2.5;1706.0;;895 W Hobble Creek Ct S; Springville;UT 84663;;;
588945.0;4.0;3.5;2438.0;;835 S 950 W; Springville;UT 84663;;;
595726.0;3.0;3.5;2438.0;;827 S 950 W; Springville;UT 84663;;;
427573.0;3.0;2.5;1706.0;;844 W Huntington River Dr; Springville;UT 84663;;;
430089.0;3.0;2.5;1706.0;;883 W Hobble Creek Ct; Springville;UT 84663;;;
445652.0;3.0;2.5;1706.0;;878 W Huntington River Dr; Springville;UT 84663;;;
603720.0;3.0;3.5;2438.0;;817 S 950 W; Springville;UT 84663;;;
604449.0;4.0;3.5;2438.0;;811 S 950 W; Springville;UT 84663;;;
340000.0;3.0;2.0;1310.0;;215 S 650 W Unit A-8; Springville;UT 84663;;;
310000.0;3.625766871165644;2.776073619631902;2883.509202453988;;337 E 600 S; Springville;UT 84663;;;
275000.0;3.625766871165644;2.776073619631902;2883.509202453988;;2099 Aspen Ridge Lane Ln; Springville;UT 84663;;;
310000.0;3.625766871165644;2.776073619631902;2883.509202453988;;121 N Oakwood Cir #31; Springville;UT 84663;;;
210000.0;3.625766871165644;2.776073619631902;2883.509202453988;;76 N 1540 E #1; Springville;UT 84663;;;
325000.0;3.625766871165644;2.776073619631902;2883.509202453988;;169 S Meadow Dr E #18; Springville;UT 84663;;;
325000.0;3.625766871165644;2.776073619631902;2883.509202453988;;131 S Meadow Dr E #20; Springville;UT 84663;;;
325000.0;3.625766871165644;2.776073619631902;2883.509202453988;;151 S Meadow Dr E #19; Springville;UT 84663;;;
380000.0;3.625766871165644;2.776073619631902;2883.509202453988;;1001 N Main St; Springville;UT 84663;;;
595000.0;3.625766871165644;2.776073619631902;2883.509202453988;;2881 Thirty Oaks Dr #6; Springville;UT 84663;;;
300000.0;3.625766871165644;2.776073619631902;2883.509202453988;;629 E 800 S Unit 4A; Springville;UT 84663;;;
300000.0;3.625766871165644;2.776073619631902;2883.509202453988;;579 E 800 S Unit 2A; Springville;UT 84663;;;
300000.0;3.625766871165644;2.776073619631902;2883.509202453988;;607 E 800 S Unit 3A; Springville;UT 84663;;;
300000.0;3.625766871165644;2.776073619631902;2883.509202453988;;626 E 800 S Unit 1A; Springville;UT 84663;;;
800000.0;3.625766871165644;2.776073619631902;2883.509202453988;;312 N 800 E; Springville;UT 84663;;;
349900.0;3.625766871165644;2.776073619631902;2883.509202453988;;879 W 700 S #1; Springville;UT 84663;;;
225000.0;3.625766871165644;2.776073619631902;2883.509202453988;;1938 E Spring Oaks Dr #32; Springville;UT 84663;;;
299000.0;3.0;1.0;1040.0;;6412 Seat Pleasant Dr; Capitol Heights;MD 20743;3,510 sq ft lot;;Car-dependent
275000.0;2.0;2.0;1076.0;;6401 Seat Pleasant Dr; Capitol Heights;MD 20743;4,880 sq ft lot;;Car-dependent
391000.0;5.0;2.0;2260.0;;510 67th Pl; Capitol Heights;MD 20743;5,750 sq ft lot;;Somewhat walkable
300000.0;2.0;1.0;850.0;;608 Cabin Branch Dr; Capitol Heights;MD 20743;3,675 sq ft lot;;Car-dependent
449900.0;5.0;2.0;1848.0;;602 63rd Pl; Capitol Heights;MD 20743;5,000 sq ft lot;;Somewhat walkable
409900.0;4.0;3.0;2032.0;;6202 Field St; Capitol Heights;MD 20743;;;
415000.0;5.0;4.0;950.0;;7009 71st Ct; Capitol Heights;MD 20743;;;
365000.0;5.0;2.0;1460.0;;409 71st Ave; Capitol Heights;MD 20743;;;
247000.0;4.0;1.0;1237.0;;612 64th Ave; Capitol Heights;MD 20743;;;
370000.0;3.0;1.5;1320.0;;7214 G St; Capitol Heights;MD 20743;;;
495000.0;5.0;3.5;2100.0;;6802 James Farmer Way; Capitol Heights;MD 20743;;;
384500.0;4.0;2.5;1294.0;;842 Alabaster Ct; Capitol Heights;MD 20743;1,500 sq ft lot;;Car-dependent
565000.0;5.0;3.5;3472.0;;806 Minna Ave; Capitol Heights;MD 20743;5,317 sq ft lot;;Car-dependent
457000.0;3.0;3.0;1710.0;;114 Gray St; Capitol Heights;MD 20743;2,944 sq ft lot;2 garage spots;
385000.0;4.0;2.0;720.0;;6702 Blacklog St; Capitol Heights;MD 20743;4,000 sq ft lot;;Car-dependent
329000.0;3.0;1.0;1008.0;;409 Carmody Hills Dr; Capitol Heights;MD 20743;4,260 sq ft lot;;Car-dependent
475000.0;3.0;4.0;1500.0;;1101 Consideration; Landover;MD 20785;6,544 sq ft lot;2 garage spots;Car-dependent
436800.0;3.0;2.0;1510.0;;5917 Crown St; Capitol Heights;MD 20743;;;
320000.0;3.0;2.0;1177.0;;320 61st St NE #101; Washington;DC 20019;;;
544000.0;4.0;2.5;2000.0;;710 61st Ave; Fairmount Heights;MD 20743;;;
359900.0;3.0;2.0;1058.0;;5906 L St; Fairmount Heights;MD 20743;;;
399900.0;4.0;2.5;1125.0;;5904 K St; Capitol Heights;MD 20743;;;
359500.0;4.0;2.0;1372.0;;5522 Addison; Fairmount Heights;MD 20743;;;
535000.0;8.0;3.0;2214.0;;708 59th Pl; Capitol Heights;MD 20743;;;
229900.0;3.0;1.0;1196.0;;6406 L St; Capitol Heights;MD 20743;;;
95000.0;2.0;2.0;573.0;;612 Eastern Ave NE #103; Washington;DC 20019;;;
254900.0;3.0;1.0;864.0;;412 Xenia Ave; Capitol Heights;MD 20743;;;
90000.0;1.0;1.0;446.0;;612 Eastern Ave NE Unit C2; Washington;DC 20019;;;
550000.0;3.0;3.0;1706.0;;1515 Riverside Ln; Adamsville;TN 38310;1.1 acre lot;3 garage spots;Car-dependent
550000.0;2.9665924276169267;2.3975501113585747;2114.303370786517;;3201 Union Ave; Steger;IL 60475;0.42 acre lot;;Very walkable
219000.0;4.0;1.0;1500.0;;3403 Susan Ln; Steger;IL 60475;7,405 sq ft lot;2 garage spots;Car-dependent
179900.0;3.0;1.5;1008.0;;3224 Phillips Ave; Steger;IL 60475;;2 garage spots;Very walkable
750000.0;3.0;2.0;2695.0;;22591 Cottage Grove Ave; Steger;IL 60475;;4 garage spots;Car-dependent
85000.0;2.0;1.0;792.0;;3019 Peoria St; Steger;IL 60475;;;Very walkable
149900.0;3.0;1.0;1000.0;;207 Barbara Ln; Steger;IL 60475;;;
229900.0;2.0;2.0;2114.303370786517;;3706 Chicago Rd; Steger;IL 60475;;;
214500.0;4.0;1.0;1142.0;;205 Hereford Dr; Steger;IL 60475;;;
185000.0;3.0;1.0;1323.0;;3533 Ashland Ave; Steger;IL 60475;;;
180000.0;3.0;1.0;1017.0;;3436 Sally Dr; Steger;IL 60475;;;
179000.0;3.0;2.0;1200.0;;28 W 35th Pl; Steger;IL 60475;;;
105000.0;3.0;1.0;976.0;;3500 John St; Steger;IL 60475;;;
430000.0;4.0;3.0;2365.0;;22503 S State St; Steger;IL 60475;;;
290000.0;2.9665924276169267;2.3975501113585747;2114.303370786517;;3344 Chicago Rd; Steger;IL 60475;;;
239900.0;3.0;2.0;1751.0;;3745 Park Ave; Steger;IL 60475;;;
130000.0;4.0;2.0;2114.303370786517;;19 W 32nd St; Steger;IL 60475;;;
130000.0;4.0;2.0;2114.303370786517;;3000 Morgan St; Steger;IL 60475;;;
465000.0;4.0;3.5;3747.0;;22550 Miller Rd; Steger;IL 60475;;;
176000.0;4.0;3.0;1676.0;;22830 Lahon Rd; Steger;IL 60475;;;
359000.0;5.0;4.5;3113.0;;22960 Cottage Grove Ave; Steger;IL 60475;;;
110000.0;4.0;1.5;1347.0;;140 Richton Rd; Steger;IL 60475;;;
368900.0;4.0;2.0;1750.0;;204 Crystal Ln; Steger;IL 60475;;;
149900.0;2.9665924276169267;2.3975501113585747;2114.303370786517;;401 W Richton Rd; Crete;IL 60417;;;
18000.0;2.9665924276169267;2.3975501113585747;2114.303370786517;;13 W 30th Pl; Steger;IL 60475;;;
19500.0;2.9665924276169267;2.3975501113585747;2114.303370786517;;26 E 35th St; Steger;IL 60475;;;
35000.0;2.9665924276169267;2.3975501113585747;2114.303370786517;;22828 Frederick Rd; Steger;IL 60475;;;
30000.0;2.9665924276169267;2.3975501113585747;2114.303370786517;;22807 Wentworth Ave; Steger;IL 60475;;;
235000.0;3.0;2.0;1548.0;;9 Circle Dr; Teague;TX 75860;0.35 acre lot;2 garage spots;Car-dependent
460000.0;3.0;2.0;1680.0;;379 FM 80 S; Teague;TX 75860;;;Car-dependent
715000.0;3.0;2.0;2280.0;;131 Fcr 462; Buffalo;TX 75831;;;Car-dependent
360000.0;3.0;2.0;1456.0;;331 Fcr 611; Teague;TX 75860;19.94 acre lot;;
150000.0;3.0;2.0;1438.0;;901 Washington St; Teague;TX 75860;;;
235200.0;3.0;2.0;2100.0;;406 Chumney Dr; Teague;TX 75860;;;
350000.0;4.0;3.0;2718.0;;1223 US Highway 84 W; Teague;TX 75860;;;
175000.0;3.0;1.5;1848.0;;310 Webb Ave; Teague;TX 75860;;;
355000.0;3.0;2.5;2441.0;;202 Nicholas Ln; Teague;TX 75860;;;
350000.0;4.0;3.0;2112.0;;175 Fcr #601; Teague;TX 75860;;;
387500.0;3.0;2.5;2570.0;;210 Don Juan; Teague;TX 75860;;;
327500.0;4.0;3.0;2331.0;;1053 County Road 930; Teague;TX 75860;;;
515000.0;3.0;2.0;3640.0;;212 State Highway 179; Teague;TX 75860;;;
94000.0;2.0;1.0;1232.0;;408 Cypress St; Teague;TX 75860;;;
175500.0;3.0;2.0;1216.0;;601 S 7th Ave; Teague;TX 75860;;;
129000.0;2.0;2.0;1580.0;;301 Pecan St; Teague;TX 75860;;;
1100000.0;3.0;3.0;3600.0;;231 Fcr #930; Teague;TX 75860;;;
470400.0;3.0;3.5;2400.0;;769 CR 601; Teague;TX 75860;;;
199000.0;3.0;1.5;1680.0;;1421 Main St; Teague;TX 75860;;;
650000.0;3.0;2.5;2401.0;;706 US Hwy 84 W; Teague;TX 75860;;;
297000.0;3.0;2.0;1978.0;;1520 Main St; Teague;TX 75860;;;
352000.0;3.625766871165644;2.776073619631902;2883.509202453988;;TBD Fcr 741; Teague;TX 75860;;;
249000.0;3.0;2.0;2276.0;;113 S 9th Ave; Teague;TX 75860;;;
750000.0;3.0;2.5;2546.0;;131 Fcr 941; Teague;TX 75860;;;
128000.0;2.0;2.0;840.0;;370 Club Lk; Teague;TX 75860;;;
330000.0;3.625766871165644;2.776073619631902;2883.509202453988;;TBD County Road 660; Teague;TX 75860;;;
25000.0;3.625766871165644;2.776073619631902;2883.509202453988;;817 Washington St; Teague;TX 75860;;;
105000.0;3.625766871165644;2.776073619631902;2883.509202453988;;TBD W Fm 489; Teague;TX 75860;;;
700000.0;3.625766871165644;2.776073619631902;2883.509202453988;;TBD State Hwy 179 Hwy; Teague;TX 75860;;;
249500.0;3.625766871165644;2.776073619631902;2883.509202453988;;350 Fcr 640; Teague;TX 75860;;;
140000.0;3.625766871165644;2.776073619631902;2883.509202453988;;123 CR 935; Teague;TX 75860;;;
1000000.0;3.625766871165644;2.776073619631902;2883.509202453988;;0000 S I-45; Teague;TX 75860;;;
370500.0;3.625766871165644;2.776073619631902;2883.509202453988;;971 A Fm-1366; Wortham;TX 76693;;;
16400.0;3.625766871165644;2.776073619631902;2883.509202453988;;TBD N Gillespie Ave; Teague;TX 75860;;;
205000.0;3.625766871165644;2.776073619631902;2883.509202453988;;TBD Fm 1451; Teague;TX 75860;;;
499000.0;3.625766871165644;2.776073619631902;2883.509202453988;;TBD Tract 456 County Road 930; Teague;TX 75860;;;
152450.0;3.625766871165644;2.776073619631902;2883.509202453988;;TBD Tract 6B County Road 930; Teague;TX 75860;;;
152450.0;3.625766871165644;2.776073619631902;2883.509202453988;;TBD Tract 6A County Road 930; Teague;TX 75860;;;Car-dependent
150000.0;3.625766871165644;2.776073619631902;2883.509202453988;;TBD-- I-45; Teague;TX 75869;17.9 acre lot;;Car-dependent
199000.0;3.625766871165644;2.776073619631902;2883.509202453988;;TBD Hwy 84; Teague;TX 75860;22.02 acre lot;;Car-dependent
65000.0;3.625766871165644;2.776073619631902;2883.509202453988;;8AC CR 844; Teague;TX 75860;7.63 acre lot;;Car-dependent
12000.0;3.625766871165644;2.776073619631902;2883.509202453988;;TBD Jackson St; Teague;TX 75860;7,013 sq ft lot;;Car-dependent
369000.0;3.625766871165644;2.776073619631902;2883.509202453988;;TBD Pr 613; Teague;TX 75860;;;
199990.0;3.625766871165644;2.776073619631902;2883.509202453988;;Lot 35 FM 489; Fairfield;TX 75840;;;
94500.0;3.625766871165644;2.776073619631902;2883.509202453988;;Tract 2 Fcr 640; Teague;TX 75860;;;
55000.0;3.625766871165644;2.776073619631902;2883.509202453988;;621 Spruce St; Teague;TX 75860;;;
229900.0;3.625766871165644;2.776073619631902;2883.509202453988;;TBD Hwy 164; Donie;TX 75838;;;
199000.0;3.625766871165644;2.776073619631902;2883.509202453988;;23AC Fcr 770; Buffalo;TX 75831;;;
100000.0;3.625766871165644;2.776073619631902;2883.509202453988;;TBD Tract 3 Fcr 601; Teague;TX 75860;;;
100000.0;3.625766871165644;2.776073619631902;2883.509202453988;;TBD Tract 2 Fcr 601; Teague;TX 75860;;;
105000.0;3.625766871165644;2.776073619631902;2883.509202453988;;TBD Tract 4 Fcr 930; Teague;TX 75860;;;
91000.0;3.625766871165644;2.776073619631902;2883.509202453988;;TBD Tract 5 Fcr 930; Teague;TX 75860;;;
304900.0;3.625766871165644;2.776073619631902;2883.509202453988;;TBD Tract 6 Fcr 930; Teague;TX 75860;;;
339000.0;3.0;2.0;1712.0;;3540 Ballardsville Rd; Smithfield;KY 40068;;;Car-dependent
85000.0;3.568681318681319;2.666208791208791;2516.153631284916;;143 Silverview Ct; Smithfield;KY 40068;2.09 acre lot;;Car-dependent
150000.0;3.568681318681319;2.666208791208791;2516.153631284916;;288 Old Jericho Rd; Smithfield;KY 40068;1.5 acre lot;;Car-dependent
45000.0;3.568681318681319;2.666208791208791;2516.153631284916;;X Forest Dr; Hopkinsville;KY 42240;;;
895000.0;3.0;3.5;2908.0;;2337 Ash Run Ln; La Grange;KY 40031;18.5 acre lot;;Car-dependent
435925.0;4.0;2.5;2606.0;;2115 Aiken Back Ln; La Grange;KY 40031;;2 garage spots;Car-dependent
389980.0;3.0;2.5;1893.0;;2131 Aiken Back Ln; La Grange;KY 40031;;2 garage spots;Car-dependent
549000.0;3.0;2.5;1910.0;;1800 Crystal Dr; La Grange;KY 40031;;5 garage spots;Car-dependent
434990.0;4.0;2.5;3020.0;;2117 Aiken Back Ln; La Grange;KY 40031;;2 garage spots;Car-dependent
399990.0;4.0;2.5;2265.0;;2113 Aiken Back Ln; La Grange;KY 40031;;2 garage spots;Car-dependent
639900.0;3.0;2.0;2873.0;;4640 Grand Dell Dr; Crestwood;KY 40014;;;
425000.0;3.0;2.0;1485.0;;638 Brownsboro Rd; Pendleton;KY 40055;;;
494000.0;3.0;2.5;2760.0;;331 Beasley Ln; Sulphur;KY 40070;;;
497000.0;2.0;1.0;2142.0;;9549 Sulphur Rd; Sulphur;KY 40055;;;
215000.0;3.0;1.0;1300.0;;281 Hickory Hill Rd; La Grange;KY 40031;;;
314500.0;4.0;3.0;1994.0;;44 Meadow Dr; Eminence;KY 40019;;;
292000.0;4.0;1.5;1800.0;;1131 Pollitt Cir; New Castle;KY 40050;;;
529900.0;4.0;3.5;3229.0;;1805 Oldham Pl; La Grange;KY 40031;;;
245000.0;3.568681318681319;2.666208791208791;2516.153631284916;;12 Old Jericho Rd; La Grange;KY 40031;;;
265000.0;3.568681318681319;2.666208791208791;2516.153631284916;;4 Beasley Ln; New Castle;KY 40050;;;
250000.0;3.568681318681319;2.666208791208791;2516.153631284916;;3 Beasley Ln; New Castle;KY 40050;;;
430000.0;3.568681318681319;2.666208791208791;2516.153631284916;;32 Beasley Ln; Sulphur;KY 40070;;;
165000.0;3.568681318681319;2.666208791208791;2516.153631284916;;2 Drane Ln; Eminence;KY 40019;;;
205500.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot #5 L'esprit Pkwy; La Grange;KY 40031;;;
80000.0;2.0;2.0;840.0;;340 Crest St #21; Sublimity;OR 97385;;;Car-dependent
550000.0;4.0;2.0;1654.0;;312 SE Belgian St; Sublimity;OR 97385;0.23 acre lot;2 garage spots;
480000.0;4.0;2.5;1702.0;;495 NW Morning Crst; Sublimity;OR 97385;6,970 sq ft lot;2 garage spots;Car-dependent
112150.0;3.0;2.0;1350.0;;340 NE Crest St #47; Sublimity;OR 97385;;;Car-dependent
1150000.0;3.0;2.0;2268.0;;15785 Coon Holw SE; Sublimity;OR 97383;20.16 acre lot;2 garage spots;Car-dependent
565000.0;3.0;2.0;1700.0;;Oriole (Model C) St; Stayton;OR 97383;;;
539900.0;3.0;2.5;2032.0;;212 SW Cascade Mdw; Sublimity;OR 97385;;;
884000.0;4.0;2.5;3730.0;;203 SE 7th St; Sublimity;OR 97385;;;
1250000.0;4.0;2.0;1896.0;;17084 Silver Falls Hwy SE; Sublimity;OR 97385;;;
579900.0;3.0;2.0;2060.0;;460 NE Cedar St; Sublimity;OR 97385;;;
599900.0;4.0;2.5;2202.0;;338 NE Cedar St; Sublimity;OR 97385;;;
699900.0;4.0;3.0;2921.0;;1013 NE Pine Vw; Sublimity;OR 97385;;;
138000.0;2.0;1.0;864.0;;340 NE Crest St #18; Sublimity;OR 97385;;;
544900.0;4.0;2.0;2052.0;;220 NW Downy Dr; Sublimity;OR 97385;;;
489900.0;3.0;2.0;1620.0;;595 Meadowbrook Ln; Stayton;OR 97383;6,898 sq ft lot;2 garage spots;Car-dependent
769000.0;3.0;3.0;3225.0;;920 Highland Dr; Stayton;OR 97838;0.26 acre lot;3 garage spots;Very walkable
699900.0;4.0;2.5;2333.0;;Pheasant (Model ZZ) Ave; Stayton;OR 97383;8,276 sq ft lot;3 garage spots;Very walkable
589900.0;4.0;2.5;2033.0;;Pheasant (Model Z) Ave; Stayton;OR 97383;8,276 sq ft lot;2 garage spots;Very walkable
704900.0;5.0;2.5;2462.0;;Pheasant (Model W) Ave; Stayton;OR 97383;8,276 sq ft lot;3 garage spots;Very walkable
614900.0;4.0;2.5;2016.0;;Pheasant (Model Y) Ave; Stayton;OR 97383;8,276 sq ft lot;2 garage spots;Very walkable
679900.0;4.0;2.0;2120.0;;Pheasant (Model X) Ave; Stayton;OR 97383;;;
742000.0;5.0;2.5;2490.0;;Pheasant (Model V) Ave; Stayton;OR 97383;;;
799900.0;6.0;3.5;2882.0;;Pheasant (Model U) Ave; Stayton;OR 97383;;;
745000.0;5.0;2.5;2511.0;;Pheasant (Model T) Ave; Stayton;OR 97383;;;
599900.0;5.0;2.5;2198.0;;Pheasant (Model S) Ave; Stayton;OR 97383;;;
714900.0;5.0;3.0;2469.0;;Pheasant (Model R) Ave; Stayton;OR 97383;;;
650000.0;4.0;2.5;2204.0;;Pheasant (Model Q) Ave; Stayton;OR 97383;;;
589900.0;4.0;2.5;2093.0;;Pheasant (Model P) Ave; Stayton;OR 97383;;;
540000.0;4.0;2.5;1853.0;;Oriole (Model M) St; Stayton;OR 97383;;;
609900.0;5.0;2.5;2130.0;;Pheasant (Model O) Ave; Stayton;OR 97383;;;
560000.0;4.0;2.5;1879.0;;Oriole (Model L) St; Stayton;OR 97383;;;
580000.0;3.0;2.0;1652.0;;Pheasant (Model N) Ave; Stayton;OR 97383;;;
569900.0;4.0;2.5;1907.0;;Oriole (Model K) St; Stayton;OR 97383;;;
505000.0;3.0;2.0;1646.0;;19894 DeSantis Ln SE; Silverton;OR 97381;;;
434000.0;4.0;4.0;3669.0;;5091 Holtz Dr; Cold Spring;KY 41076;0.39 acre lot;3 garage spots;Car-dependent
157000.0;4.0;1.0;1539.0;;303 S Harrison St; Sherwood;OH 43556;8,712 sq ft lot;;Car-dependent
185900.0;3.0;1.5;1144.0;;13154 State Route 18; Sherwood;OH 43556;0.62 acre lot;;Car-dependent
25000.0;3.7906976744186047;2.2790697674418605;2060.4186046511627;;0 State Route 18; Sherwood;OH 43556;;;Car-dependent
275000.0;3.0;2.0;1619.0;;15309 Bradshaw Rd; Ney;OH 43549;13.87 acre lot;;Car-dependent
180000.0;5.0;2.0;1656.0;;16422 County Rd 424; Defiance;OH 43512;1.76 acre lot;;Car-dependent
749000.0;3.0;2.5;3179.0;;18093 Us Route 127; Cecil;OH 45821;31.77 acre lot;;Car-dependent
299000.0;3.0;2.0;1550.0;;5485 Mulligans Bluff Rd; Ney;OH 43549;2.76 acre lot;;Car-dependent
179900.0;4.0;2.0;2160.0;;165 W Main St; Ney;OH 43549;2.66 acre lot;;Car-dependent
8000.0;3.7906976744186047;2.2790697674418605;2060.4186046511627;;0 Marion St; Mark Center;OH 43536;;;Car-dependent
260000.0;3.7906976744186047;2.2790697674418605;2060.4186046511627;;0 State Route 18; Sherwood;OH 43556;;;
349900.0;4.0;2.5;1912.0;;4705 Christian Cir; Walkertown;NC 27051;1.11 acre lot;;Car-dependent
169900.0;3.0;1.5;1105.0;;948 Sportsmans Dr; Winston-salem;NC 27101;0.8 acre lot;;Car-dependent
335000.0;3.0;2.0;1668.0;;7113 Hunting Brook Ct; Walkertown;NC 27051;0.54 acre lot;;Car-dependent
375000.0;4.0;2.5;2487.0;;5316 Esher Dr; Walkertown;NC 27051;0.36 acre lot;2 garage spots;
178900.0;3.0;1.0;1200.0;;1845 Old Hollow Rd; Walkertown;NC 27051;0.52 acre lot;;Car-dependent
334900.0;3.0;2.5;2297.0;;5252 Esher Dr; Walkertown;NC 27051;;;
285000.0;3.0;2.0;1254.0;;4640 Hanley Park Dr; Walkertown;NC 27051;;;
309000.0;3.0;2.0;1228.0;;4656 Swain Ln; Walkertown;NC 27051;;;
84900.0;2.0;1.0;963.0;;5582 Davis Rd; Walkertown;NC 27051;;;
245000.0;3.0;1.5;1124.0;;930 Sportsmans Dr; Winston-salem;NC 27101;;;
455000.0;4.0;3.0;2477.0;;4506 Armentrout Ct; Walkertown;NC 27051;;;
240000.0;4.0;2.0;1392.0;;1700 Old Hollow Rd; Walkertown;NC 27051;;;
275000.0;3.0;2.0;1302.0;;5425 Davis Rd; Winston-salem;NC 27105;;;
389900.0;3.0;2.5;1640.0;;2961 Martin St; Walkertown;NC 27051;;;
430000.0;4.0;3.0;2580.0;;4555 Armentrout Ct; Walkertown;NC 27051;;;
355000.0;3.0;3.0;2583.0;;4611 Paradise Ln; Winston-salem;NC 27101;;;
499000.0;3.0;1.0;1528.0;;3180 Williston Rd; Walkertown;NC 27051;;;
480000.0;3.0;2.5;2667.0;;3550 Grubbs Rd; Walkertown;NC 27051;;;
695000.0;4.0;3.5;3109.0;;769 Morris Rd; Winston-salem;NC 27101;;;
695000.0;4.0;3.5;3109.0;;757 Morris Rd; Winston-salem;NC 27101;;;
